ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,MENSAGEM,DS_RECEITA_TRATADO,EXAME_IDENTIFICADO
2291,2020-12-01,1100002291,12345672291,Cristina,"AO CONVENIO, SOLICITO TESTE RAPIDO COVID. CID B34.2 ",,ao convenio solicito teste rapido covid cid b342,Nulo
2292,2020-02-22,1100002292,12345672292,Rafael,hemograma  u  cr  tgo  tgp  falc  bt e frações  ca 15.3 ,,hemograma u cr tgo tgp falc bt fracoes ca 153,Nulo
2293,2020-10-01,1100002293,12345672293,Patrícia,SOLICITO RX DE TORAX AP E PERFIL ,,solicito rx torax ap perfil,Raio-X
2294,2020-01-18,1100002294,12345672294,Vinícius,Solicitação de teste rápido : 1- Solicitação de Influenza teste rápido cid:J11 ,,solicitacao teste rapido 1 solicitacao influenza teste rapido cidj11,Nulo
2295,2020-04-10,1100002295,12345672295,Camila,SOLICITO BACTERIOSCOPIA DE SECREÇÃO VAGINAL (40310060) CULTURA DE FUNGO EM SECREÇÃO VAGINAL (40310140) PESQUISA DE GONOCOCO POR PCR EM SECREÇÃO CERVICO-VAGINAL (40314278) PESQUISA DE MICOPLASMA POR PCR EM SECREÇÃO CERVICO-VAGINAL (40310205) PESQUISA DE UREAPLASMA POR PCR EM SECREÇÃO CERVICO-VAGINAL (40310205) PESQUISA DE CHLAMYDIA POR PCR EM SECREÇÃO CERVICO-VAGINAL (40314537) PESQUISA DE TRICHOMONAS EM SECREÇÃO CERVICO-VAGINAL (40310574) ,,solicito bacterioscopia secrecao vaginal 40310060 cultura fungo em secrecao vaginal 40310140 pesquisa gonococo por pcr em secrecao cervicovaginal 40314278 pesquisa micoplasma por pcr em secrecao cervicovaginal 40310205 pesquisa ureaplasma por pcr em secrecao cervicovaginal 40310205 pesquisa chlamydia por pcr em secrecao cervicovaginal 40314537 pesquisa trichomonas em secrecao cervicovaginal 40310574,Nulo
2296,2020-12-08,1100002296,12345672296,Rodrigo,"SOLICITO EXAMES  HMG COLESTEROL TT E FRACOES TGO. TGP, GGT ,FA  GLICEMIA HD ONICOMICOSE ",,solicito exames hmg colesterol tt fracoes tgo tgp ggt fa glicemia hd onicomicose,Nulo
2297,2020-02-29,1100002297,12345672297,Tatiana,RETORNO AMBULATORIAL SOLICITO PARA PACIENTE ACIMA: RX 5º DEDO DA MÃO DIREITA - AP E PERFIL (SEM IMOBILIZAÇÃO) JUSTIFICATIVA: CONTROLE PÓS OP CID 10: S626 / Z988 ,,retorno ambulatorial solicito paciente acima rx 5 dedo mao direita ap perfil sem imobilizacao justificativa controle pos op cid 10 s626 z988,Raio-X
2298,2020-10-05,1100002298,12345672298,Gustavo,Solicito: Hemograma completo- coletar no dia 12/04 Acompanhamento de Dengue  ,,solicito hemograma completo coletar no dia 1204 acompanhamento dengue,Nulo
2299,2020-08-17,1100002299,12345672299,Isabela,"PACIENTE COM SINTOMAS GRIPAIS, SOLICITO TESTE RAPIDO PARA COVID-19 CODIGO TUSS 40314618 CID: B34.2 ",,paciente com sintomas gripais solicito teste rapido covid19 codigo tuss 40314618 cid b342,Nulo
2300,2020-04-16,1100002300,12345672300,João,"RELATÓRIO MÉDICO PARA SOLICITAÇÃO DE PETCT Paciente portador de CEC de pulmão (CID C349) com metastases ósseas e linfonodais ao diagnostico, realizou pembrolizumabe com resposta completa.  Apresenta exame de cintilografia ossea com suspeita de lesão única em esterno. Necessita exame para confirmar progressão de doença e definir tratamento específico (reinício de imunoterapia ou radioterapia local)  CID C349 Atenciosamente,   ",,relatorio medico solicitacao petct paciente portador cec pulmao cid c349 com metastases osseas linfonodais ao diagnostico realizou pembrolizumabe com resposta completa apresenta exame cintilografia ossea com suspeita lesao unica em esterno necessita exame confirmar progressao doenca definir tratamento especifico reinicio imunoterapia ou radioterapia local cid c349 atenciosamente,Cintilografia
2301,2020-01-20,1100002301,12345672301,Maria,Eletroneuromiografia de MMSS e MMII  Parestesia em MMSS e MMII a/e  ,,eletroneuromiografia mmss mmii parestesia em mmss mmii ae,Nulo
2302,2020-12-17,1100002302,12345672302,José,SOLICITO EXAMES Hemograma Uréia Creatinina TGO TGP GGT Fosfatase Alcalina BT e frações Glicemia jejum Colesterol Total e frações Triglicérides CPK ,,solicito exames hemograma ureia creatinina tgo tgp ggt fosfatase alcalina bt fracoes glicemia jejum colesterol total fracoes triglicerides cpk,Nulo
2303,2020-07-22,1100002303,12345672303,Ana,SOLICITO RNM COLUNA LOMBAR .............. HD : COMPRESSAO LOMBAR CID M541 ,,solicito rnm coluna lombar hd compressao lombar cid m541,Ressonância Magnética
2304,2020-12-26,1100002304,12345672304,Pedro,SOLICITO:  1. DERMATOSCOPIA DIGITAL - MAPEAMENTO CORPORAL TOTAL  HD: MULTIPLOS NEVOS + HISTORICO DE NEVO DISPLASICO + MAE COM CA DE PELE  CID D22.9  ,,solicito 1 dermatoscopia digital mapeamento corporal total hd multiplos nevos historico nevo displasico mae com ca pele cid d229,Nulo
2305,2020-05-13,1100002305,12345672305,Mariana,SOLICITO PARA COLETA DIA 04/03/24 	HEMOGRAMA DIAGNOSTICO: CID A90 ,,solicito coleta dia 040324 hemograma diagnostico cid a90,Nulo
2306,2020-12-17,1100002306,12345672306,Carlos,Solicito 1. Hemograma completo 2. TGO 3. TGP **** OBS=> COLETAR EXAMES EM 13 de março de 2024  ,,solicito 1 hemograma completo 2 tgo 3 tgp obs coletar exames em 13 marco 2024,Nulo
2307,2020-09-08,1100002307,12345672307,Paula,"SOLICITO: EXAMES RUACUTAN: GLICEMIA DE JEJUM COLESTEROL TOTAL E FRAÇÕES TRIGLICERÍDEOS TGO, TGP FOSFATASE ALCALINA, GAMA GT UREIA CREATININA BILIRRUBINAS TOTAIS E FRAÇÕES COAGULOGRAMA VHS NA, K HD: ACNE GRAVE ",,solicito exames ruacutan glicemia jejum colesterol total fracoes triglicerideos tgo tgp fosfatase alcalina gama gt ureia creatinina bilirrubinas totais fracoes coagulograma vhs na k hd acne grave,Nulo
2308,2020-06-13,1100002308,12345672308,Lucas,"SOLICITO, PARA COMPLEMENTAÇÃO DIAGNÓSTICA E CONDUTA ADEQUADA, TOMOGRAFIA COMPUTADORIZADA DE MANDÍBULA  PACIENTE APRESENTA DOR E AUMENTO DE VOLUME EM REGIÃO SUBLINGUAL ESQUERDA CID D 117 CÓD 41001273 GRATA ",,solicito complementacao diagnostica conduta adequada tomografia computadorizada mandibula paciente apresenta dor aumento volume em regiao sublingual esquerda cid d 117 cod 41001273 grata,Tomografia Computadorizada
2309,2020-06-19,1100002309,12345672309,Juliana,SOLICITO  BETA HCG QUANTITATIVO  HD SUSPEITA DE GRAVIDEZ  CID Z32  GRATO!  ,,solicito beta hcg quantitativo hd suspeita gravidez cid z32 grato,Nulo
2310,2020-08-25,1100002310,12345672310,Fernando," SOLICITO TESTE RAPIDO PARA INFLUENZA (A, B).  HD: PACIENTE COM SD GRIPAL ASSOCIADO A MAL ESTAR GERAL E PROSTRAÇÃO HA 1 DIA.  ",,solicito teste rapido influenza b hd paciente com sd gripal associado mal estar geral prostracao ha 1 dia,Nulo
2311,2020-12-10,1100002311,12345672311,Cristina,Solicitação de exame controle  1- hemograma completo  coleta na segunda feira  ,,solicitacao exame controle 1 hemograma completo coleta na segunda feira,Nulo
2312,2020-11-01,1100002312,12345672312,Rafael,				SOLICITO 		RNM JOELHO ESQ *( 4.11.01.31-6) 		HD >>  LESÃO MENISCO LATERAL E 			CISTO DE BAKER ROTO ,,solicito rnm joelho esq 41101316 hd lesao menisco lateral cisto baker roto,Ressonância Magnética
2313,2020-11-25,1100002313,12345672313,Patrícia,SOLICITO: US OBSTETRICO MORFOLÓGICO 2 TRIMESTRE US TRANSVAGINAL - AVALIAR COLO CID Z34.0 ,,solicito us obstetrico morfologico 2 trimestre us transvaginal avaliar colo cid z340,Ultrassonografia
2314,2020-12-04,1100002314,12345672314,Vinícius,"SOLICITO US DE RINS E VIAS URINÁRIAS, HD: PIELONEFRITE, URETEROLITIASE ",,solicito us rins vias urinarias hd pielonefrite ureterolitiase,Ultrassonografia
2315,2020-12-22,1100002315,12345672315,Camila,SOLICITO - HEMOGRAMA COMPLETO - URGENTE! COLETAR EM 04/04   ,,solicito hemograma completo urgente coletar em 0404,Nulo
2316,2020-11-25,1100002316,12345672316,Rodrigo,    SOLICITO RNM coluna lombar ( 41101227 ) Hd ...................................  lombalgia ( hernia discal ) - CID M54.5 - ,,solicito rnm coluna lombar 41101227 hd lombalgia hernia discal cid m545,Ressonância Magnética
2317,2020-09-05,1100002317,12345672317,Tatiana,PACIENTE REFERE COLICA NEFRETICA A DIREITA HA 5 DIAS SOLICITO TC ABDOME ,,paciente refere colica nefretica direita ha 5 dias solicito tc abdome,Tomografia Computadorizada
2318,2020-09-15,1100002318,12345672318,Gustavo,"AO CONVENIO, SOLICITO NS1 PARA PACIENTE SUPRACITADO. CID A90 ",,ao convenio solicito ns1 paciente supracitado cid a90,Nulo
2319,2020-04-15,1100002319,12345672319,Isabela,"SOLICITO RX DE TORAX 2P, ESTERTORES EM BASES NA AUSCULTA ",,solicito rx torax 2p estertores em bases na ausculta,Raio-X
2320,2020-03-22,1100002320,12345672320,João,rx do braço 2p cid s422 ,,rx braco 2p cid s422,Raio-X
2321,2020-09-12,1100002321,12345672321,Maria,AO LABORATORIO  SOLICITO HEMOGRAMA COMPLETO CID A90  TUSS 40304361 GRATA  ,,ao laboratorio solicito hemograma completo cid a90 tuss 40304361 grata,Nulo
2322,2020-10-01,1100002322,12345672322,José, HD  LESÃO MENISCAL MEDIAL JOELHO DIREITO (M232) CD   RESSONANCIA MAGNETICA JOELHO DIREITO 41101316. ,,hd lesao meniscal medial joelho direito m232 cd ressonancia magnetica joelho direito 41101316,Ressonância Magnética
2323,2020-08-15,1100002323,12345672323,Ana,			SOLICITO 	RNM JOELHO DIR ( 4.11.01.31-6) 	HD >>  LESÃO MENISCO MEIAL E CONDRAL PF ,,solicito rnm joelho dir 41101316 hd lesao menisco meial condral pf,Ressonância Magnética
2324,2020-07-11,1100002324,12345672324,Pedro,solicito psa total e  livre urina1 urocultiura antibiograma ,,solicito psa total livre urina1 urocultiura antibiograma,Nulo
2325,2020-06-02,1100002325,12345672325,Mariana,"AO CONVENIO, SOLICITO TESTE RAPIDO COVID. CID B34.2 ",,ao convenio solicito teste rapido covid cid b342,Nulo
2326,2020-11-07,1100002326,12345672326,Carlos,  SOLICITO - HEMOGRAMA COMPLETO COLETAR EM 12/04   ,,solicito hemograma completo coletar em 1204,Nulo
2327,2020-08-04,1100002327,12345672327,Paula,"SOLICITAÇÃO MEDICA SOLICITO RX TORAX 2P PARA PACIENTE ACIMA COM QUADRO DE PERDA DE APETITE, TOSSE, APRESENTANDO FEBRE NESTA SEMANA HD: PNEUMONIA ?? GRATA ",,solicitacao medica solicito rx torax 2p paciente acima com quadro perda apetite tosse apresentando febre nesta semana hd pneumonia grata,Raio-X
2328,2020-09-16,1100002328,12345672328,Lucas,solicito ressonancia de ombro esquerdo cid m751 cod 41101316 ,,solicito ressonancia ombro esquerdo cid m751 cod 41101316,Ressonância Magnética
2329,2020-10-08,1100002329,12345672329,Juliana,AO OFTALMOLOGISTA Solicito fundo de olho CID E 11.9 ,,ao oftalmologista solicito fundo olho cid 119,Nulo
2330,2020-11-17,1100002330,12345672330,Fernando,SOLICITO  Exérese lesão cutânea  CID D22.9 TUSS 30101450  ,,solicito exerese lesao cutanea cid d229 tuss 30101450,Nulo
2331,2020-07-02,1100002331,12345672331,Cristina,Rm de maos e punhos bilateral  Hd: Artropatia inflamatoria a/e  ,,rm maos punhos bilateral hd artropatia inflamatoria ae,Ressonância Magnética
2332,2020-07-19,1100002332,12345672332,Rafael,SOLICITO: 1. HISTEROSSALPINGOGRAFIA ,,solicito 1 histerossalpingografia,Nulo
2333,2020-07-02,1100002333,12345672333,Patrícia,"SOLICITO RX DE TORAX 2P, DOR VENTILATORIO DEPENDENTE E AO REALIZAR ESFORÇO FISICO ",,solicito rx torax 2p dor ventilatorio dependente ao realizar esforco fisico,Raio-X
2334,2020-12-18,1100002334,12345672334,Vinícius,SOLICITO 1- ENMG MMSS ...................... HD -  STC  BILATERAL G560 TUSS - 41103323 ,,solicito 1 enmg mmss hd stc bilateral g560 tuss 41103323,Nulo
2335,2020-11-05,1100002335,12345672335,Camila,Á RESSONANCIA MAGNETICA  SOLICITO Á PACIENTE ACIMA COM DOR NO JOELHO DIREITO                                                         RNM JOELHO DIREITO  ,,ressonancia magnetica solicito paciente acima com dor no joelho direito rnm joelho direito,Ressonância Magnética
2336,2020-08-12,1100002336,12345672336,Rodrigo, SOLICITO PARA PACIENTE ACIMA: ..........  RMN QUADRIL DIR ..........  CÓDIGO: 41101316 JUSTIFICATIVA: DOR ARTICULAR A/E CID 10: M255 ,,solicito paciente acima rmn quadril dir codigo 41101316 justificativa dor articular ae cid 10 m255,Nulo
2337,2020-12-11,1100002337,12345672337,Tatiana,Solicito  RX cotovelo D  AP + P  CID S52 ,,solicito rx cotovelo d ap p cid s52,Raio-X
2338,2020-07-29,1100002338,12345672338,Gustavo,Solicito 1. Hemograma Completo 2. Creatinina / Ureia / Sódio / Potássio 3. Acido Urico / Fosforo / Calcio / LDH ,,solicito 1 hemograma completo 2 creatinina ureia sodio potassio 3 acido urico fosforo calcio ldh,Nulo
2339,2020-07-13,1100002339,12345672339,Isabela,SOLICITO: 1. Vídeo-endoscopia naso-sinusal com ótica flexível (40201210)  HD: J342   ,,solicito 1 videoendoscopia nasosinusal com otica flexivel 40201210 hd j342,Nulo
2340,2020-09-01,1100002340,12345672340,João,SOLICITAÇÃO DE EXAMES - TESTE RÁPIDO COVID19 - INFLUENZA ,,solicitacao exames teste rapido covid19 influenza,Nulo
2341,2020-11-29,1100002341,12345672341,Maria,Solicito 1) Eletroneuromiografia de MMSS e MMII ¿ 40103331 CID M25.5 Paciente com quadro dor em MMII em investigação de neuropatia/radiculopatia ,,solicito 1 eletroneuromiografia mmss mmii 40103331 cid m255 paciente com quadro dor em mmii em investigacao neuropatiaradiculopatia,Nulo
2342,2020-08-21,1100002342,12345672342,José,SOLICITO : US COTOVELO ESQ .................................................  CÓDIGO: 40901220 JUSTIFICATIVA: DOR ARTICULAR. EPICONDILITE LATERAL? CID 10: M255 ,,solicito us cotovelo esq codigo 40901220 justificativa dor articular epicondilite lateral cid 10 m255,Ultrassonografia
2343,2020-12-28,1100002343,12345672343,Ana,SOLICITO: - TOMOGRAFIA COMPUTADORIZADA DE CRANIO HD: CEFALEIA A/E ,,solicito tomografia computadorizada cranio hd cefaleia ae,Tomografia Computadorizada
2344,2020-06-10,1100002344,12345672344,Pedro,"AO CONVENIO, SOLICITO TESTE DENGUE NS1. CID A09 ",,ao convenio solicito teste dengue ns1 cid a09,Nulo
2345,2020-04-19,1100002345,12345672345,Mariana,SOLICITO: - Anti TPO - Anti tireoglobulina - TRAB ,,solicito anti tpo anti tireoglobulina trab,Nulo
2346,2020-01-08,1100002346,12345672346,Carlos, TOMOGRAFIA COMPUTADORIZADA OSSOS TEMPORAIS   ( 41001028) HD: OTITE MEDIA CRONICA ESQUERDA?  ,,tomografia computadorizada ossos temporais 41001028 hd otite media cronica esquerda,Tomografia Computadorizada
2347,2020-08-20,1100002347,12345672347,Paula,SOLICITO COLETAR SOROLOGIA PARA:  - CITOMEGALOVÍRUS  - MONONUCLEOSE.  GRATA  ,,solicito coletar sorologia citomegalovirus mononucleose grata,Nulo
2348,2020-12-04,1100002348,12345672348,Lucas,  Solicito o seguinte exame: - Hemograma completo HD: Hemograma CID A90 ,,solicito seguinte exame hemograma completo hd hemograma cid a90,Nulo
2349,2020-09-22,1100002349,12345672349,Juliana, COLETA EM LABORATÓRIO EXTERNO  SOLICITO:  SOROLOGIA DENGUE IGM CID A90 ,,coleta em laboratorio externo solicito sorologia dengue igm cid a90,Nulo
2350,2020-05-24,1100002350,12345672350,Fernando,"AO CONVENIO, SOLICITO NS1 PARA PACIENTE SUPRACITADO. CID A90 ",,ao convenio solicito ns1 paciente supracitado cid a90,Nulo
2351,2020-10-23,1100002351,12345672351,Cristina,paciente com obstrução nasal sem melhora com tratamento clinico. ao exame: desvio septal a esquerda areas 2 e 3 e hipertrofia de cornetso inferiores  solicito tomografia de face/ seios da face para programação cirurgica  Grata! ,,paciente com obstrucao nasal sem melhora com tratamento clinico ao exame desvio septal esquerda areas 2 3 hipertrofia cornetso inferiores solicito tomografia face seios face programacao cirurgica grata,Tomografia Computadorizada
2352,2020-08-12,1100002352,12345672352,Rafael,SOLICITO: 1. Polissonografia noite inteira (40103528)  HD: SAOS  ,,solicito 1 polissonografia noite inteira 40103528 hd saos,Nulo
2353,2020-12-04,1100002353,12345672353,Patrícia," SOLICITO HEMOGRAMA/ COLETA NO 5º DIA DE SINTOMAS ( QUARTA, 06/3) ",,solicito hemograma coleta no 5 dia sintomas quarta 063,Nulo
2354,2020-09-29,1100002354,12345672354,Vinícius,Dor no pe esq   Solicito   RNM do pe esq           41101308 ,,dor no pe esq solicito rnm pe esq 41101308,Ressonância Magnética
2355,2020-05-02,1100002355,12345672355,Camila,SOLICITO PARA A PACIENTE O SEGUINTE EXAME DE IMAGEM 1- ECOGRAFIA OBSTETRICA COM PERFIL BIOFÍSICO FETAL  Z34   ,,solicito paciente seguinte exame imagem 1 ecografia obstetrica com perfil biofisico fetal z34,Nulo
2356,2020-11-05,1100002356,12345672356,Rodrigo,SOLICITO OS SEGUINTES EXAMES ANTICOAGULANTE LUPICO ANTICARDIOLIPINA IGG IGM ,,solicito seguintes exames anticoagulante lupico anticardiolipina igg igm,Nulo
2357,2020-07-05,1100002357,12345672357,Tatiana,"Relatório Médico Paciente jovem, com AVCi sem causa aparente, solicito pesquisa de mutação do fator V de Leiden para investigação ",,relatorio medico paciente jovem com avci sem causa aparente solicito pesquisa mutacao fator v leiden investigacao,Nulo
2358,2020-11-26,1100002358,12345672358,Gustavo,SOLICITO RX TORAX AP+P ,,solicito rx torax app,Raio-X
2359,2020-10-16,1100002359,12345672359,Isabela,AO CONVÊNIO: SOLICITO PET CT - Paciente com Linfoma B difuso (cid c83) e em esquema de quimioterapia. Solicito PET CT ONCOLÓGICO Para avaliar resposta à quimioterapia. Resposta após o ciclo 3 de QT.  Realizar PET CT NA SEMANA DO DIA 22/02/24.  TUSS 40708128: Tc para pet dedicado oncológico. ,,ao convenio solicito pet ct paciente com linfoma b difuso cid c83 em esquema quimioterapia solicito pet ct oncologico avaliar resposta quimioterapia resposta apos ciclo 3 qt realizar pet ct na semana dia 220224 tuss 40708128 tc pet dedicado oncologico,Tomografia Computadorizada
2360,2020-03-14,1100002360,12345672360,João,SOLICITO: HEMOGRAMA FERRO SERICO	FERRITINA TSH		T4 LIVRE GLICEMIA DE JEJUM	 HEMOGLOBINA GLICADA AST		ALT		BILIRRUBINAS FOSFATASE ALCALINA	GAMAGT URÉIA		CREATININA COLESTEROL TOTAL E FRAÇÕES TRIGLICÉRIDES VITAMINA B12 VITAMINA D PROLACTINA ,,solicito hemograma ferro sericoferritina tsht4 livre glicemia jejum hemoglobina glicada astaltbilirrubinas fosfatase alcalinagamagt ureiacreatinina colesterol total fracoes triglicerides vitamina b12 vitamina d prolactina,Nulo
2361,2020-04-25,1100002361,12345672361,Maria,SOLICITO: SOROLOGIA PARA DOENÇA DE CHAGAS IGG TUSS 40306615 HD: ALTA SUSPEITA PARA ACALÁSIA DO ESÔFAGO CID R13 GRATO. ,,solicito sorologia doenca chagas igg tuss 40306615 hd alta suspeita acalasia esofago cid r13 grato,Nulo
2362,2020-08-06,1100002362,12345672362,José,			SOLICITO 	RX  JOELHO ESQ		AP COM CARGA 					PERFIL 					AXIAL ,,solicito rx joelho esqap com carga perfil axial,Raio-X
2363,2020-06-27,1100002363,12345672363,Ana,Solicito US obstetrico com doppler fetal HD: Feto com desaceleração da velocidade de crescimento CID: Z35 ,,solicito us obstetrico com doppler fetal hd feto com desaceleracao velocidade crescimento cid z35,Ultrassonografia
2364,2020-04-25,1100002364,12345672364,Pedro,		SOLICITO 	HEMOGRAMA 	COAGULOGRAMA 	GLICEMIA 	CREATININA ,,solicito hemograma coagulograma glicemia creatinina,Nulo
2365,2020-03-11,1100002365,12345672365,Mariana,"Por gentileza, solicito realização de : - TC de coluna cervical, sem contraste Grato ",,por gentileza solicito realizacao tc coluna cervical sem contraste grato,Tomografia Computadorizada
2366,2020-08-18,1100002366,12345672366,Carlos,PEDIDO DE EXAME: Solicito teste rapido para COVID CID: B342 Codigo tuss: 40325024 ,,pedido exame solicito teste rapido covid cid b342 codigo tuss 40325024,Nulo
2367,2020-02-20,1100002367,12345672367,Paula,SOLICITO: RNM DO OMBRO DIREITO 41101316 LESÃO DO MANGUITO DIREITO? M751 ,,solicito rnm ombro direito 41101316 lesao manguito direito m751,Ressonância Magnética
2368,2020-12-22,1100002368,12345672368,Lucas,Solicito US obstetrico com doppler fetal CID: Z35 ,,solicito us obstetrico com doppler fetal cid z35,Ultrassonografia
2369,2020-04-14,1100002369,12345672369,Juliana," SOLICITO PARA PACIENTE ACIMA: RX PUNHO DIREITO AP + PERFIL COM FLEXÃO DO COTOVELO DE 23° + PERFIL SEM FLEXÃO DO COTOVELO (SEM IMOBILIZAÇÃO) JUSTIFICATIVA: CONTROLE RADIOGRÁFICO PÓS OPERATÓRIO DE RADIO DISTAL  CID 10: S525, Z988 ",,solicito paciente acima rx punho direito ap perfil com flexao cotovelo 23 perfil sem flexao cotovelo sem imobilizacao justificativa controle radiografico pos operatorio radio distal cid 10 s525 z988,Raio-X
2370,2020-07-13,1100002370,12345672370,Fernando,"## A HEMATOLOGISTA  PACIENTE COM HISTORICO DE FATOR V DE LEIDEN E DOIS EPISODIOS DE TVP. EM USO DE MAREVAN SEM ACOMPANHAMENTO COM COAGULOGRAMA.  SOLICITO SEGUIMENTO AMBULATORIAL. GRATA, ",,hematologista paciente com historico fator v leiden dois episodios tvp em uso marevan sem acompanhamento com coagulograma solicito seguimento ambulatorial grata,Nulo
2371,2020-05-28,1100002371,12345672371,Cristina,SOLICITO  HMG  COLESTEROL TOTAL E FRAÇOES  TRIGLICERIDES  TGO  TGP  UR  CR  BETA HCG  ,,solicito hmg colesterol total fracoes triglicerides tgo tgp ur cr beta hcg,Nulo
2372,2020-07-13,1100002372,12345672372,Rafael,     SOLICITO CINTILOGRAFIA ÓSSEA DO CORPO TOTAL      HD =  POLIARTRALGIA - SACROILEÍTE ? ,,solicito cintilografia ossea corpo total hd poliartralgia sacroileite,Cintilografia
2373,2020-11-19,1100002373,12345672373,Patrícia,Solicito: - Hemograma completo - TGO e TGP - Gama GT e fosfatase alcalina - Coagulograma completo - Creatinina e ureia ,,solicito hemograma completo tgo tgp gama gt fosfatase alcalina coagulograma completo creatinina ureia,Nulo
2374,2020-08-13,1100002374,12345672374,Vinícius,"RELATÓRIO MÉDICO PARA SOLICITAÇÃO DE EXAME  - PETCT Paciente com adenocarcinoma de pancreas (CID C259), com metastases linfonodais, hepaticas e pulmonares, que não são mensuráveis em exames convencionais. Exame para avaliaçao de resposta a QT.  Atenciosamente,  ",,relatorio medico solicitacao exame petct paciente com adenocarcinoma pancreas cid c259 com metastases linfonodais hepaticas pulmonares que nao sao mensuraveis em exames convencionais exame avaliacao resposta qt atenciosamente,Nulo
2375,2020-10-13,1100002375,12345672375,Camila,SOlicito: 1- Ressonância Magnética de Sela Túrcica Hd: Macroprolactinoma ,,solicito 1 ressonancia magnetica sela turcica hd macroprolactinoma,Ressonância Magnética
2376,2020-03-13,1100002376,12345672376,Rodrigo,SOLICITO  RX DE PE DIREITO ,,solicito rx pe direito,Raio-X
2377,2020-11-05,1100002377,12345672377,Tatiana,			SOLICITO 	RNM JOELHO DIR *( 4.11.01.31-6) 	HD >>  LESÃO CONDRAL E MENISCO MEDIAL  			JOELHO DIR  ,,solicito rnm joelho dir 41101316 hd lesao condral menisco medial joelho dir,Ressonância Magnética
2378,2020-12-30,1100002378,12345672378,Gustavo,"Por gentileza, sol realização de : - TC de crânio, sem contraste HD: - Cefaleia atipica A/E Grato ",,por gentileza sol realizacao tc cranio sem contraste hd cefaleia atipica ae grato,Tomografia Computadorizada
2379,2020-03-26,1100002379,12345672379,Isabela,SOLICITO HEMOGRAMA SODIO POTASSIO UREIA CREATININA TGO TGP FOSFATASE ALCALINA GGT BILIRRUBINA TOTAL + FRACOES ALBUMINA COAGULOGRAMA ACIDO FOLICO VIT B12 VIT D CK TRIGLICERIDES COLESTEROL TOTAL + FRACOES PCR VHS CALPROTECTINA FECAL HD: CROHN ,,solicito hemograma sodio potassio ureia creatinina tgo tgp fosfatase alcalina ggt bilirrubina total fracoes albumina coagulograma acido folico vit b12 vit d ck triglicerides colesterol total fracoes pcr vhs calprotectina fecal hd crohn,Nulo
2380,2020-02-13,1100002380,12345672380,João,SOLICITO TOMOGRAFIA ABDOME TOTAL ......................... (URGENTE) HD : DOR ABDOMINAL A ESCLARECER  ,,solicito tomografia abdome total urgente hd dor abdominal esclarecer,Tomografia Computadorizada
2381,2020-10-11,1100002381,12345672381,Maria,"SOLICITO HEMOGRAMA, UREIA, CREATININA, SODIO, POTASSIO, GLICEMIA, COAGULOGRAMA ",,solicito hemograma ureia creatinina sodio potassio glicemia coagulograma,Nulo
2382,2020-05-17,1100002382,12345672382,José,SOLICITO: HEMOGRAMA FERRO SERICO	FERRITINA TSH		T4 LIVRE GLICEMIA DE JEJUM	 HEMOGLOBINA GLICADA AST		ALT		BILIRRUBINAS FOSFATASE ALCALINA	GAMAGT URÉIA		CREATININA COLESTEROL TOTAL E FRAÇÕES TRIGLICÉRIDES VITAMINA B12 VITAMINA D ,,solicito hemograma ferro sericoferritina tsht4 livre glicemia jejum hemoglobina glicada astaltbilirrubinas fosfatase alcalinagamagt ureiacreatinina colesterol total fracoes triglicerides vitamina b12 vitamina d,Nulo
2383,2020-05-29,1100002383,12345672383,Ana,"SOLICITO US DE ABDOMEN SUPERIOR, DOR ABDOMINAL A/E ",,solicito us abdomen superior dor abdominal ae,Ultrassonografia
2384,2020-07-27,1100002384,12345672384,Pedro,SOLICITO PARA COLETA DIA 13/03/24: COAGULOGRAMA ,,solicito coleta dia 130324 coagulograma,Nulo
2385,2020-10-24,1100002385,12345672385,Mariana,"SOLICITO RX DE SEIOS DA FACE, HD: SINUSOPATIA ",,solicito rx seios face hd sinusopatia,Raio-X
2386,2020-08-04,1100002386,12345672386,Carlos,Solicito  1- Densitometria óssea de coluna lombar e colo do femur  paciente pós bariatrica há 24 anos  ,,solicito 1 densitometria ossea coluna lombar colo femur paciente pos bariatrica ha 24 anos,Densitometria Óssea
2387,2020-11-24,1100002387,12345672387,Paula,SOLICITO - HEMOGRAMA COMPLETO COLETAR EM 29/02 ,,solicito hemograma completo coletar em 2902,Nulo
2388,2020-02-17,1100002388,12345672388,Lucas,SOLICITO: HEMOGRAMA FERRO SERICO	FERRITINA TSH		T4 LIVRE GLICEMIA DE JEJUM	 HEMOGLOBINA GLICADA AST		ALT		BILIRRUBINAS FOSFATASE ALCALINA	GAMAGT URÉIA		CREATININA COLESTEROL TOTAL E FRAÇÕES TRIGLICÉRIDES VITAMINA B12 VITAMINA D ,,solicito hemograma ferro sericoferritina tsht4 livre glicemia jejum hemoglobina glicada astaltbilirrubinas fosfatase alcalinagamagt ureiacreatinina colesterol total fracoes triglicerides vitamina b12 vitamina d,Nulo
2389,2020-03-15,1100002389,12345672389,Juliana,Solicito os seguintes exames: Anti-TPO Anti-tireoglobulina ,,solicito seguintes exames antitpo antitireoglobulina,Nulo
